category,name,image_url,page_url,articles_json,shun_array
vegitable,サラダからし菜,https://img01.plus-server.net/www.foodslink.jp/syokuzaihyakka/syun/vegitable/images/karashina1s.jpg,https://foodslink.jp/syokuzaihyakka/syun/vegitable/saladkarashina.htm,"[{""title"":""■サラダからし菜とは"",""sub_categories"":[{""title"":""●名前からイメージするほど辛くはありません"",""contents"":[""このサラダからし菜は、もともと自然にある野菜ではなく、様々な改良を加え食べやすい野菜として生み出された品種です。一般的な「からし菜」とは、その形状も味も随分と違うものなので、ここでは分けて取り上げています。\n　グリーンのものと、紫色のものとあります。 "",""味的には、からし菜と言うより、ほんのりからしの風味がするかな・・・位で、ハーブっぽい味です。それもそれ程強い癖ではありません。別物の「からし菜」とはやはり違います。""]},{""title"":""●名前からイメージするほど辛くはありません"",""contents"":[]}]},{""title"":""■サラダからし菜の旬の時期"",""sub_categories"":[{""title"":""●サラダからし菜の旬は春と秋"",""contents"":[""春と秋が露地物の旬。とは言うものの、ハウスでも栽培されており、通年入手できる野菜です。""]}]},{""title"":""■サラダからし菜の選び方と保存方法"",""sub_categories"":[{""title"":""●サラダからし菜の保存方法"",""contents"":[""　サラダからし菜は緑色や紫が鮮やかで、色が濃い物を選びましょう。２色ある方が彩は綺麗です。"",""　葉先までシャキッとしていてしなびていないものを選んでください。"",""茎が太くなり過ぎているものは硬くなっている事があるので避けた方が良いです。"",""　一番良いのは、濡れた新聞紙などでくるんでビニールやポリの袋に入れて冷蔵庫に入れておく事です。すくなくとも、乾燥を防ぐように袋には入れて冷蔵庫に入れましょう。また、寝かせておくと上に伸びようという植物所以の働きで茎が曲がりやすく、またそれが出来ない為に傷みも早くなるようです。可能な限り立てて保存する方が望ましいです。""]},{""title"":""●サラダからし菜の保存方法"",""contents"":[]}]},{""title"":""■サラダからし菜の食べ方や料理"",""sub_categories"":[{""title"":""●色で使い分けを"",""contents"":[""名前の通り、サラダ用として適しています。"",""見た目も水菜に似ていますが、食感的にも同じ感じです。水菜より少し個性はありますが、それが味の特徴として活かせるでしょう。"",""紫色のものは生で使う方が色合いを活かせて良いでしょう。茹でると黒っぽくなりあまり綺麗とはいえません。茹でるならグリーンの方が鮮やかな色に仕上がって綺麗です。""]},{""title"":""●水菜と同じ用途に"",""contents"":[]},{""title"":""●色で使い分けを"",""contents"":[]}]}]","[false, true, true, true, false, false, false, false, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true]"
vegitable,つぼみな（蕾菜）,https://img01.plus-server.net/www.foodslink.jp/syokuzaihyakka/syun/vegitable/tubomina/tubomina2s.jpg,https://foodslink.jp/syokuzaihyakka/syun/vegitable/tubomina.htm,"[{""title"":""●蕾菜（つぼみな）とは"",""sub_categories"":[{""title"":""●他にも同じ仲間がいくつかあります"",""contents"":[""　つぼみな（蕾菜）は、アブラナの一種で、からし菜の変種とされています。一般的なからし菜が葉を食用とするのに対し、このツボミナ（蕾菜）は、一株で４キロから５キロの大きな株から出てくるわき芽（蕾）の部分を収穫し食用としています。福岡県で品種開発され、平成19年から市場での販売が始まった新しい野菜です。「蕾菜」は福岡県JAから商標登録の申請が出されています。"",""　こりこりとした食感と、春を思わせる蕾の形、火のとおりが早く調理し易いこと、 \n火を通すと色が鮮やかな緑色に変わるのが特徴です。"",""血圧降下作用や精神の安定に効果があると言われているγ―アミノ酪酸含量（ＧＡＢA）は、１日10～20ｍｇで効果があらわれるといわれますが、蕾菜には、100ｇ中に40ｍｇも含まれているそうです。"",""つぼみな（蕾菜）にはβ-カロテン、ビタミンＥなども含んでいます。　"",""　他にも中原採種場（株が出している）四川児菜（子持タカナ）や、「祝蕾（しゅくらい）」と呼ばれているもの、また木村種苗園が出している「子宝菜」などがあり、味などは微妙に違いがあるようですが、基本的には同じ仲間と考えて良いでしょう。""]},{""title"":""●γ―アミノ酪酸含量（ＧＡＢA）がたっぷり"",""contents"":[]},{""title"":""●他にも同じ仲間がいくつかあります"",""contents"":[]}]},{""title"":""●蕾菜（つぼみな）の産地と旬の時期"",""sub_categories"":[{""title"":""●つぼみな（蕾菜）の出回り時期と旬は"",""contents"":[""この蕾菜という品種は福岡県での栽培しか認められていません。その他の祝蕾や四川児菜などは各地で作られていますが、商業規模で取り組んでいる所はほとんどないのではないでしょうか。個々の農園で収穫されたものが地元の直売所などで販売されています。"",""初春の１月下旬から３月中旬までしか出回らない、旬の短い野菜です。""]},{""title"":""●つぼみな（蕾菜）の出回り時期と旬は"",""contents"":[]}]}]","[false, false, true, true, true, true, true, true, false, false, false, false]"
vegitable,花わさび・葉わさび,https://img01.plus-server.net/www.foodslink.jp/syokuzaihyakka/syun/vegitable/wasabi/hawasabi17bs.jpg,https://foodslink.jp/syokuzaihyakka/syun/vegitable/wasabi-hana.htm,"[{""title"":""●花わさび／葉わさびとは"",""sub_categories"":[{""title"":""◆葉わさび\n"",""contents"":[""　花わさびや葉わさびと呼ばれるものは根茎部分を指す「わさび」の葉や花芽の事です。ワサビは根茎部分だけでなく、葉柄の部分や花芽も食用として収穫されています。"",""　花わさびとは花を咲かせる前のつぼみ状態の若い花茎を収穫したもので、春を訪れを告げる食材の１つです。わさび特有の鼻に突き抜ける爽快な辛みと、独特の苦味やシャキシャキとした歯ごたえが特徴です。"",""　ワサビは、軸となっている根茎の先から次々と新しい葉を開木ながら外側の古い葉を落として成長していくんです。ワサビの葉は、そうやって丁度開いた状態になった若い葉を収穫したものです。当然、１つの株から沢山採ってしまうと根肝心の根が成長できないので、限られた量しか採る事はできません。この葉にもやはりワサビ特有のすがすがしい風味があります。""]},{""title"":""◆花わさび\n"",""contents"":[]},{""title"":""◆葉わさび\n"",""contents"":[]}]},{""title"":""●花わさびや葉わさび主な産地は"",""sub_categories"":[{""title"":""◆全国の葉柄ワサビの生産量"",""contents"":[""　これは政府がまとめた平成２７年産の葉柄ワサビ生産量データです。花わさびもこの中に含まれていると考えていいでしょう。"",""　これで見ると、最も多く生産しているのは長野県で、次いで静岡県、岩手県となっています。長野県、静岡県はともに水わさびで、岩手県では畑わさびが主に栽培されています。この３県で全国の約８３％」を作っていることになります。""]}]},{""title"":""●花わさびや葉わさびの旬は"",""sub_categories"":[{""title"":""◆葉わさびの収穫時期と旬"",""contents"":[""　わさびは春に花を咲かせます。花ワサビはその花が咲く直前、蕾の状態で収穫されます。１月頃から出回り始め、４月頃まで続きますが、まとまった量が出回り、食べ頃の旬となるのは２月から３月となります。"",""　葉わさびの収穫は春から晩秋にかけて収穫され出荷されますが、ワサビの成長が活発になる３月から５月頃が本来の旬となります。ただ、ハウス物などもあり、出回る量でみると１２月に一気に増え、４月頃までが最も多く出回る時期となります。""]},{""title"":""◆葉わさびの収穫時期と旬"",""contents"":[]}]}]","[false, true, true, true, false, false, false, false, false, false, false, false, true, true, true, true, true, true, true, true, true, true, true, true]"
vegitable,葉ごぼう・若ごぼう,https://img01.plus-server.net/www.foodslink.jp/syokuzaihyakka/syun/vegitable/gobou/gobou-waka07s.jpg,https://foodslink.jp/syokuzaihyakka/syun/vegitable/gobou-waka.htm,"[{""title"":""■葉ごぼう／若ごぼうとは"",""sub_categories"":[{""title"":""●豊富な栄養成分"",""contents"":[""葉ごぼうは根の部分だけでなく、葉や茎も食用にするため栽培されているもので、主に「越前白茎」という品種が使われているようです。主に大阪を中心とする関西で食べられてきた野菜で、大阪八尾の特産でも知られ、「若ごぼう」という呼び名で親しまれています。"",""八尾市のホームページによると、若ごぼうには、食物繊維や鉄分、カルシウムが多く含まれるだけでなく、機能性成分として期待されている「ルチン」がダッタンソバに匹敵するほど若ごぼうの葉に含まれているそうです。この「ルチン」には高血圧や動脈硬化などのリスクを軽減する働きがあるとされています。"",""また、食物繊維は、サツマイモの約1.4倍、鉄分は、ほうれん草の約1.6倍も含まれているそうです。""]},{""title"":""●豊富な栄養成分"",""contents"":[]}]},{""title"":""■葉ごぼう／若ごぼうの主な産地と旬の時期"",""sub_categories"":[{""title"":""●葉ごぼう／若ごぼうの旬は"",""contents"":[""葉ごぼうの主な産地は「若ごぼう」として出荷されている大阪府八尾市が有名です。そのほかにも香川県などで作られています。"",""葉ごぼうは春の野菜で、ハウス物が１月下旬辺りから収穫が始まり、露地物の収穫は３月頃となり４月の初旬辺りまで続きます。出回り始めは１月下旬で、その頃はまだ価格も高く、量が増え、価格が落ち着く旬の時期は２月から３月となります。""]},{""title"":""●葉ごぼう／若ごぼうの旬は"",""contents"":[]}]}]","[true, true, true, true, false, false, false, false, false, false, false, false]"
vegitable,カーボロネロ（黒キャベツ）,https://img01.plus-server.net/www.foodslink.jp/syokuzaihyakka/syun/vegitable/CavoloNero/CavoloNero10s.jpg,https://foodslink.jp/syokuzaihyakka/syun/vegitable/CavoloNero.htm,"[{""title"":""●カーボロネロとは"",""sub_categories"":[{""title"":""◆カーボロネロの特徴"",""contents"":[""カーボロネロはイタリア、トスカーナ地方が原産と言われている結球しない葉キャベツの一種で、「ケール」と同じ仲間に当たります。いくつかの品種があり、日本では黒キャベツとも呼ばれています。"",""イタリアでも「カーボロネロ」はこういったキャベツの総称として使われているようです。国内には２社の種が入ってきていて、表示には\""Laciniato \nnero di Toscana\""と書かれています。"",""一般に知られている黒キャベツは葉の形がスリムなものですが、この仲間で、葉の形が広い「ゴズィラーナ」という品種もあります。"",""株は中心に太目の茎があり、そこから放射状に細長い葉を伸ばします。"",""葉は中心に太い葉脈があり、細長い形をしており、表面は細かく縮れ、葉の縁が裏側に丸まっています。"",""色は黒キャベツとはいっても真っ黒ではなく、濃い緑色です。"",""やや繊維質が固く感じますが、味は見た目の印象ほどクセはありませんが、味自体は濃く感じます。"",""煮込んでも煮崩れしにくいですが、色は黒ずんだ感じになり、綺麗な色とはいえません。""]},{""title"":""（伊）cavolo nero　 （英）black cabbage, Tuscan Cabbage　（仏）Chou frise"",""contents"":[]},{""title"":""◆カーボロネロの特徴"",""contents"":[]}]},{""title"":""●カーボロネロの栽培時期と食べ頃の旬"",""sub_categories"":[{""title"":""◆カーボロネロの収穫時期と旬"",""contents"":[""６月～１０月にかけての初夏から秋口の間に種を撒き、１１月頃から４月頃までが収穫時期となります。植え付けからおよそ６０～７０日程で収穫し始められるとなっています。"",""日本での食べ頃の時期は寒い冬から春先あたりで、その頃が甘味が増して美味しい時期とされています。""]},{""title"":""◆カーボロネロの収穫時期と旬"",""contents"":[]}]}]","[true, true, true, true, false, false, false, false, false, false, false, true]"
vegitable,セリ（芹）,https://img01.plus-server.net/www.foodslink.jp/syokuzaihyakka/syun/vegitable/seri/seri1s.jpg,https://foodslink.jp/syokuzaihyakka/syun/vegitable/seri.htm,"[{""title"":""●セリ（芹/せり）とは"",""sub_categories"":[{""title"":""◆セリは春の七草の一つ"",""contents"":[""セリはセリ科の多年草で、日本全国の山野に自生しています。古く奈良時代にはすでに食用とされていた記録が古事記、万葉集に残されています。水分の多い土壌を好み、沢や河川の水際などに繁殖しています。"",""栽培も昔から行われ、水田稲を刈った後やアゼなどにも沢山生えていたりします。現在は養液栽培された物が通年出回っています。"",""栽培物はぱっと見はミツバと似ていますが、ミツバが葉が三枚なのに対し、セリは５枚なので区別しやすいです。"",""セリの名前の由来は、その生態から１箇所から競（せ）り合って生えている、ということから、セリと名がついたとされています。 "",""セリは春の七草の一つでもあります。正月７日にセリなど七草を入れて炊いた七草粥を食べると万病を防ぐと伝えられていますね。"",""七草を全て挙げられますか？ごぎょう（母子草）、すずしろ（大根）、すずな（蕪）、せり、なずな（ペンペン草）、はこべ、ほとけのざ（小鬼田平子/コオニタビラコ）の7種を指します。""]},{""title"":""◆セリは春の七草の一つ"",""contents"":[]}]},{""title"":""●セリ（芹/せり）の主な産地と旬"",""sub_categories"":[{""title"":""◆秋田ではきりたんぽ鍋に欠かせない"",""contents"":[""セリは全国の山野に自生しています。また、古くから水田の周囲には植えられていたり、植えられていた物が自然に広がったりして自生しています。ほんのちょっと郊外に出かければ比較的すぐに見つける事が出来ると思います。"",""セリの栽培が盛んなのは宮城県と茨城県で、この両県で全国の約６割を作っており、どちらも露地栽培が中心となっています。"",""栽培物は施設での栽培もあり、通年出回っています。"",""セリは夏に花をつける植物で、春先に柔らかい芽をグングン伸ばします。セリが美味しいのは、その若く柔らかい茎葉の部分なので、旬の時期は２月から４月の春となります。"",""正月の七草に入っているので、その頃も旬では？という声もありますが、実際にはその頃のセリはまだ本当に小さく、探すのにも苦労します。"",""秋田県湯沢市三関地区では１０月中旬ごろから露地の収穫が始まり、本格的な降雪期を迎える１２月上旬ごろからハウスに切り替わる。出荷は来年３月初めごろまで続き、秋田の郷土料理きりたんぽ鍋に欠かせない食材となっています。""]},{""title"":""◆全国のセリの生産量とランキング"",""contents"":[]},{""title"":""◆栽培物のセリは通年流通しています"",""contents"":[]},{""title"":""◆露地物や天然のものは春が旬"",""contents"":[]},{""title"":""◆秋田ではきりたんぽ鍋に欠かせない"",""contents"":[]}]}]","[true, true, true, true, false, false, false, false, false, false, false, false, true, true, true, false, false, false, false, false, false, true, true, true]"
vegitable,からし菜,https://img01.plus-server.net/www.foodslink.jp/syokuzaihyakka/syun/vegitable/karashina/karashina07s.jpg,https://foodslink.jp/syokuzaihyakka/syun/vegitable/karashina.htm,"[{""title"":""■からし菜（からしな/辛子菜）とは"",""sub_categories"":[{""title"":""●からし菜と呼ばれる物は他にもあります"",""contents"":[""カラシナはアブラナの一種で、チンゲンサイやハクサイ、コウサイタイなどと同じ仲間になります。種から和からしが作られますが、カラシナはその菜葉で、からし特有の辛味と香りがあります。一般的には漬物やお浸しなどにされる事が多いようです。"",""二塚からし菜は種の保存が必要な「金沢の伝統野菜」に認定されています。"",""加賀野菜「二塚からし菜」－金沢市農産物ブランド協会ホームページ"",""からし菜の葉は大根の葉に似た、深い切込みが入った形状で、長さ２０～２５ｃｍ位で収穫されています。"",""葉はやや黄緑に近い緑で柔らかく、春にとう立ちし始めた茎も柔らかく適度な歯ざわりが楽しめます。金沢の二塚からしなには赤紫色が混じるものも多いです。"",""葉や茎は辛し特有のピリッとした辛味があり、これがお浸しや漬物にしたときに味のアクセントになりとても美味しいです。"",""からし菜として呼ばれている野菜はこの野菜以外にもあります。代表的なものは、スーパーなどで見かける、サラダからし菜。こちらは全く形状が違った物なので、別ページに掲載しました。タカナ（高菜）やわさび菜もタカナの一種です。"",""また、タカナに近いレッドリーフマスタードもからし菜として作られ流通しています。""]},{""title"":""●からし菜の特徴"",""contents"":[]},{""title"":""●からし菜と呼ばれる物は他にもあります"",""contents"":[]}]},{""title"":""■からし菜（からしな/辛子菜）が出回る旬の時期"",""sub_categories"":[{""title"":""●からし菜は春が旬の野菜です"",""contents"":[""からし菜は種を撒く時期により、年内から収穫が始まりますが、最盛期は花が咲く前の春先で、２月から３月が旬になります。""]},{""title"":""●からし菜の旬カレンダー"",""contents"":[]}]}]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
vegitable,"アスパラ菜
                （オータムポエム）",https://img01.plus-server.net/www.foodslink.jp/syokuzaihyakka/syun/vegitable/asuparana/nanohana6s.jpg,https://foodslink.jp/syokuzaihyakka/syun/vegitable/asuparana.htm,"[{""title"":""■アスパラ菜またはオータムポエムとは"",""sub_categories"":[{""title"":""●味の特徴は"",""contents"":[""　アスパラ菜は中国野菜の花芽を食べる野菜で、暑さに強い「菜心（ツアイシン）」または「サイシン」と、寒さに強い「紅菜苔（コウサイタイ）」をこう配させ育成された新しい品種で、菜心や紅菜苔と同じく、とう立ちした茎葉と花芽を食べる野菜です。オータムポエムという名称は「サカタのタネ」が販売している名称で、品種名はアスパラ菜となります。アスパラ菜にはオータムポエムの他にも「トーホク」という種苗会社から「愛味菜（まなみな）」という名称のものも販売されるようになりました。この両者はほとんど同じ物と思っていいくらい似ています。"",""　収穫は脇芽を伸ばすため主茎は摘み取って、捨ててしまい、「一番側枝」から春先の「三番側枝」まで、１株から３回収穫するそうです。"",""　アスパラ菜の名前は、中国野菜の名前では一般的に聞きなれない事と、食べた時の歯ごたえと甘い風味がアスパラガスとよく似ている事からこう呼ばれるようになったようです。"",""　アスパラ菜は見た目が菜の花に似てはいますが、菜の花のような苦味は無く、花芽を食べるというより、花芽が付いた若い茎を食べると言った感じで、クセも無くほんのりと甘みがあり、味、食感ともアスパラに似た感じがします。紅菜苔（コウサイタイ）のようなヌメリは感じないです。まさに名前通りです。""]},{""title"":""●味の特徴は"",""contents"":[]}]},{""title"":""■アスパラ菜またはオータムポエムの旬と産地"",""sub_categories"":[{""title"":""●アスパラ菜の旬は"",""contents"":[""　全国各地で栽培されるようになってきましたが、上越地方では「オータムポエム」という名称で平成４年から栽培がはじまり、地域の重点品目として取り組まれてきており、今では「愛味菜（まなみな）」の栽培も加わりかなり定着しているようです。"",""　アスパラ菜は寒冷地と温暖な地方では栽培時期がずれ、寒冷地では秋に、温暖な地方では春に収穫期を迎えます。本来の露地栽培では春が旬の野菜と言えます。""]},{""title"":""●アスパラ菜の旬は"",""contents"":[]},{""title"":""●アスパラ菜の旬カレンダー"",""contents"":[]}]}]","[true, true, true, true, true, false, false, false, false, false, true, true]"
vegitable,たらの芽（ハウス物）,https://img01.plus-server.net/www.foodslink.jp/syokuzaihyakka/syun/vegitable/taranome/taranome11bs.jpg,https://foodslink.jp/syokuzaihyakka/syun/vegitable/taranome.htm,"[{""title"":""■タラの芽（たらの芽）とは"",""sub_categories"":[{""title"":""●たらの芽のハウス栽培"",""contents"":[""タラの芽はウコギ科のタラノキの新芽の事で、この新芽の部分を山菜として食用とします。ほのかな苦みや、もっちりした食感が春を伝える食材として人気があり、山菜の王様とも言われています。"",""タラの木は全国の山野に自生していますが、栽培も進んでいます。かつてはほんの一時旬の時だけ味わえる貴重な食材でしたが、今では栽培物が早い時期から結構長い期間スーパーの棚に並ぶようになり、なんだかちょっぴりありがたみが薄れてしまったような気もします。"",""右の画像は、滋賀県で５月中旬に撮ったもの。もう既に葉が茂り、その先に小さな若い芽が少し出ているくらい。"",""画像をクリックしていただければ拡大画像をご覧いただけます。"",""　山に自生しているタラの木は白っぽく、幹や枝の表面に鋭い棘が沢山あり、男だら（オダラ／オンタラ）と呼ばれています。山菜採りの時にはこの棘がウルシとの見極めに有効なのですが、この棘が少ない女だら（メダラ）という種類もあり、栽培には主にメダラが用いられています。　"",""タラの芽も男だら（オダラ／オンタラ）には棘があり、ハウスで栽培されている黄緑色の綺麗な肌をした女だら（メダラ）とは一見して違いが分かります。右の写真はいずれも天然物のタラの芽ですが、左が男ダラで右が女ダラです。"",""　タラの芽は山形をはじめ徳島や富山、島根など各地でハウスでの水耕栽培が行われています。地方によって方法は若干違いがあるようですが、タラノキの原木を前年の秋から初冬にかけて長さ１～１・５メートル、直径５センチほどに伐採しておき、タラノメの出る所に合わせて１０～１５センチほどの長さにカットしたものを水を張ったところにびっしりと並べビニールシートで覆い、芽が出たところを収穫します。""]},{""title"":""●女だら（メダラ）と男だら（オダラ／オンタラ）"",""contents"":[]},{""title"":""●たらの芽のハウス栽培"",""contents"":[]}]},{""title"":""■タラの芽の旬は"",""sub_categories"":[{""title"":""●栽培物"",""contents"":[""全国で採れるので地方にもよりますが、天然物が採れる旬は４月から６月上旬位までです。桜の咲く頃が丁度タラの芽が出る頃と同じだと言われています。その頃里山に行けば収穫できます。"",""他の食材にもいえることですがハウス栽培物は、料亭などの需要に応えるため、かなり早い時期から出荷が始まります。"",""早い物で１２月頃から出荷され出荷のピークは２月下旬から３月になります。""]},{""title"":""●栽培物"",""contents"":[]}]}]","[false, false, false, false, false, false, false, false, false, true, true, true, true, true, true, true, true, true, true, false, false, true, true, true, true, true, true, true, true, true, true, true, true, true, false, false, false, false, false, false, false, false]"
vegitable,ウルイ（ハウス物）,https://img01.plus-server.net/www.foodslink.jp/syokuzaihyakka/syun/vegitable/urui/urui06bs.jpg,https://foodslink.jp/syokuzaihyakka/syun/vegitable/urui.htm,"[{""title"":""■うるいとは"",""sub_categories"":[{""title"":""●癖がなくいろいろな料理に使えます"",""contents"":[""　うるいは山カンピョウやギンボなどとも呼ばれていますが、正式にはオオバギボウシという名が付いています。本州から北海道にかけての、山地や草原などの湿り気があるところに広く自生していて、古くから山菜として食用にされてきました。"",""　今では他の山菜と同じように促成栽培が進み、一般のスーパーなどでも見かけるようになりました。促成栽培の場合は籾殻などで苗を深く被せ軟白栽培されているので、軸の白い部分が長くひょろっとした姿をしています。"",""　また、ギボウシの仲間は薄紫色の愛らしい花を咲かせるので、観賞用としても栽培されています。"",""　白い軟白栽培されたものはチコリにも似た葉の雰囲気がありますが、味、香りともに癖や苦みは無く、しゃきしゃきっとした食感があり、とても美味しいです。少しネギにもにたぬめりがあり、食欲をそそります。古くからある和の食材ですが、季節感、食感、自然志向などいろいろな面でも、洋食の食材としてお勧めしたい野菜のひとつです。""]},{""title"":""●癖がなくいろいろな料理に使えます"",""contents"":[]}]},{""title"":""■うるいの主な産地と出回る旬の時期"",""sub_categories"":[{""title"":""●ウルイは春が旬"",""contents"":[""　うるいは東北地方で古くから山菜として親しまれてきたことから、山形をはじめ東北地方中心に栽培され出荷されています。とは言っても、近年徳島県などそれ以外の地方でも栽培されるようになって来ました。"",""　本来の旬は４月中旬頃から５月にかけてですが、山形県などから促成栽培のものが２月頃から入荷されはじめます。""]},{""title"":""●ウルイは春が旬"",""contents"":[]}]}]","[false, false, false, true, true, false, false, false, false, false, false, false, false, true, true, true, false, false, false, false, false, false, false, false]"
vegitable,葉玉ねぎ,https://img01.plus-server.net/www.foodslink.jp/syokuzaihyakka/syun/vegitable/onion/shintamanegi01s.jpg,https://foodslink.jp/syokuzaihyakka/syun/vegitable/onion-ha.htm,"[{""title"":""●葉玉ねぎとは"",""sub_categories"":[{""title"":""◆葉玉ねぎの特徴"",""contents"":[""葉玉ねぎというのはそういう品種がある訳ではなく、玉の部分が膨らみかけたくらいで早い時期に葉付きのまま収穫したものの総称です。収穫せずにそのまま栽培を続けるとちゃんとした玉ねぎに育ちます。"",""なので、様々な品種の葉玉ねぎが作れると言うことです。"",""一般的にはこの葉付き玉ねぎは春先に多く出回る季節感のある野菜です。"",""葉玉ねぎの最大の特徴は、玉ねぎと青ネギの両方の美味しさを楽しめることです。"",""玉ねぎの部分は品種や収穫のタイミングにもよりますが、完全に丸く膨らむ前に収穫されている物が多く、少し膨らんでいる程度のものから、小さいだけで形は小玉ねぎのように玉ねぎと同じ物もあります。"",""肉質は新玉ねぎよりも更にみずみずしくて柔らかい食感で、甘く辛味は穏やかな傾向にあります。"",""葉の部分は完全に成長した新玉ねぎについているものよりも細くて柔らかく、九条ネギと似ていますが少し肉厚な感じです。ネギ特有の香りはあまり強くなく食べやすいです。""]},{""title"":""◆葉玉ねぎの特徴"",""contents"":[]}]},{""title"":""●葉玉ねぎの主な産地と旬"",""sub_categories"":[{""title"":""◆葉玉ねぎの収穫時期と旬"",""contents"":[""葉玉ねぎは玉ねぎを生産しているところではどこでも見かけますが、生産量では千葉県が最も多いとされています。中でも長生郡が有名です。"",""また、岡県浜松市では、篠原町の在来種から選抜された品種を『世静界で一番早く収穫される玉ねぎ』として「オニオンヌーボー」（新玉ねぎのフランス語）という名称でブランド化しています。"",""葉玉ねぎの収穫時期は新玉ねぎよりも早く、春先から春にかけて行われ、２月から３月が旬となります。出回る期間が短く、春の野菜として季節感が強く感じられる素材の一つです。""]},{""title"":""◆葉玉ねぎの収穫時期と旬"",""contents"":[]}]}]","[true, true, true, true, true, true, true, true, true, true, true, true]"
vegitable,島らっきょう,https://img01.plus-server.net/www.foodslink.jp/syokuzaihyakka/syun/vegitable/rakkyou/rakkyo-shima08s.jpg,https://foodslink.jp/syokuzaihyakka/syun/vegitable/shimarakkyou.htm,"[{""title"":""●島らっきょう／だっちょうとは"",""sub_categories"":[{""title"":""◆島ラッキョウの旬は春先"",""contents"":[""島らっきょうは沖縄で古くから作られてきたラッキョウの一種で、一般的なラッキョウと同じように強い香りと辛味があります。ただ、一般的なラッキョウが甘酢漬けや醤油漬けになれるのとは違い、生のまま調理したり、塩漬けや浅漬けなどにして食べられてきました。"",""島らっきょうの特徴は、一般的なラッキョウよりスリムで小振りですが、香りはとても強く、ピリッとした辛さも持っています。"",""S-アリル-L-システインは非常に強い抗酸化作用があり、高血圧の改善やがんの予防、動脈硬化の予防、心臓疾患の予防など様々な成人病の予防効果がある他、ボケの防止にもいいとされ、これを含むということで熟成にんにくが注目されています。これまで、このS-アリル-L-システインは熟成ニンニクにしか含まれていないとされてきたのですが、２０１６年リセットジャパン沖縄工業高等専門学校との共同研究により島ラッキョウの濃縮エキスにも含まれていることが発見されました。"",""島ラッキョウの収穫は早いものだと１２月頃から始められますが、出盛りの時期は２月頃から４月頃までとなります。食べ頃の旬もその時期となります。""]},{""title"":""◆島ラッキョウの特徴"",""contents"":[]},{""title"":""◆S-アリル-L-システイン"",""contents"":[]},{""title"":""◆島ラッキョウの旬は春先"",""contents"":[]}]},{""title"":""●島らっきょう／だっちょうの美味しい食べ方と料理"",""sub_categories"":[{""title"":""◆島らっきょうを使った料理をレシピサイトで探す"",""contents"":[""本場沖縄での一般的な食べ方は炒め物のチャンプルーや島らっきょうの浅漬け、島らっきょうの天ぷらなど色々あるようです。でも、最も身近な食べ方は浅漬け（塩漬け）ではないでしょうか。"",""天ぷらにすると、シャキシャキした食感で、辛味や香りもそれ程強くなく、ほんのりと甘味が感じられて美味しいです。"",""主な料理レシピサイトの島ラッキョウを使ったレシピのページにリンクしています。参考にされると良いでしょう。""]},{""title"":""◆島らっきょうを使った料理をレシピサイトで探す"",""contents"":[]}]}]","[false, false, false, false, false, false, false, false, false, false, false, false]"
vegitable,コシアブラ,https://img01.plus-server.net/www.foodslink.jp/syokuzaihyakka/syun/vegitable/koshiabura/koshiabura3s.jpg,https://foodslink.jp/syokuzaihyakka/syun/vegitable/koshiabura.htm,"[{""title"":""●コシアブラ（漉油/こしあぶら）とは"",""sub_categories"":[{""title"":""◆ウコギ科ウコギ属"",""contents"":[""コシアブラはタラの芽やウドと同じウコギ科の木の芽の部分を山菜として食用に採った物です。成長した樹は１５ｍから２０ｍ以上にもなり８月頃から９月にかけて黄緑色の小さな花を沢山付けます。"",""コシアブラの名前の由来は、かつてこの木の樹脂（あぶら）を絞り、濾したものを漆（うるし）のように塗料として使われていたからだそうです。"",""北海道から九州まで沖縄を除く全国に自生して、比較的明るく開けた雑木林などで見られます。落葉樹で、秋には葉の色が黄色く染まり、それが白く変わってから晩秋に葉を全て落とし枝だけになり、春に一斉に枝の先から芽を吹き出してきます。その芽が食用となります。コシアブラの芽は「山菜の女王」とも呼ばれています。"",""開いたばかりの若葉は美しい透き通るような黄緑色で、油を感じさせるような艶があります。"",""身近な里山でも採れますが、大きな木は樹高が高く、また木質が柔らかく折れやすいので登って採るのは危険です。高山でも自生していて、気温が低いので夏近くまで採る事が出来ます。""]}]},{""title"":""●コシアブラ（漉油/こしあぶら）の旬は"",""sub_categories"":[{""title"":""◆春から初夏にかけて芽吹きます"",""contents"":[""自生している地方や標高によっても時期はずれますが、四国や近畿、中部あたりの平地だと４月初旬頃には芽が出始めます。山を見て、様々な広葉樹の枝の先に小さな黄緑色の芽が出始めた頃合いを見計らいます。"",""東北あたりになると５月初旬頃から下旬頃にかけてが旬となります。更に標高の高い高山などでは６月一杯くらいまで採れます。"",""各画像をクリックしていただければ拡大画像がご覧いただけます""]}]}]","[true, true, true, true, true, true, true, true, true, true, true, true]"
